id_intercambio,id_objeto,usuario_id_dador,usuario_id_recibidor,saldo_dador,saldo_recibidor,fecha_transaccion
15684,5834,7517,9622,8.04,11.12,2025-05-21
15685,5332,8398,8942,46.93,8.12,2025-04-03
15686,423,19028,15668,32.79,33.51,2025-04-05
15687,7604,10137,12935,24.9,15.87,2025-03-10
15688,12158,13963,2491,12.71,23.69,2025-04-28
15689,13260,4386,7619,31.08,46.07,2025-06-26
15690,5379,19832,180,46.09,29.04,2025-05-31
15691,6934,3342,11786,49.54,5.7,2025-06-19
15692,959,1449,19132,28.66,23.44,2025-05-08
15693,5702,16575,10256,31.82,44.61,2025-03-04
15694,3002,15379,10989,10.96,48.19,2025-01-12
15695,8506,13971,12394,46.39,8.9,2025-05-17
15696,8654,18660,6309,7.05,40.8,2025-01-03
15697,5624,1516,8249,8.45,41.32,2025-06-02
15698,5640,12938,10927,37.2,18.09,2025-02-27
15699,14360,7227,1460,8.03,8.43,2025-05-28
15700,13131,10818,13295,29.73,42.79,2025-02-20
15701,12806,3282,16983,47.63,12.54,2025-02-15
15702,7223,1887,8435,12.49,28.23,2025-01-13
15703,6289,15214,3090,41.15,25.55,2025-02-15
15704,11531,4487,15094,33.8,31.34,2025-03-19
15705,4684,18988,673,47.48,38.51,2025-03-29
15706,6967,15160,15172,34.35,14.69,2025-06-18
15707,5318,8960,15741,41.99,46.65,2025-01-21
15708,4172,6137,1656,20.39,47.06,2025-04-01
15709,13193,1039,7887,10.14,48.97,2025-06-23
15710,4285,8081,7586,30.12,19.13,2025-02-17
15711,9830,16132,10420,21.71,25.08,2025-03-31
15712,10359,14508,17960,27.28,31.99,2025-02-27
15713,7580,17603,18641,33.65,10.68,2025-06-06
15714,10018,2015,16427,46.85,12.32,2025-01-09
15715,1586,6066,19049,13.2,25.96,2025-01-16
15716,4585,15527,3381,34.24,44.04,2025-05-28
15717,3527,8959,19414,23.47,33.26,2025-01-12
15718,2849,454,8227,29.03,37.89,2025-05-07
15719,8977,10443,4333,13.99,14.84,2025-03-30
15720,14724,14603,7253,7.47,15.63,2025-01-24
15721,6114,2050,14205,33.63,29.13,2025-01-09
15722,11252,6447,6407,16.18,35.05,2025-04-04
15723,2728,2391,6424,20.36,27.48,2025-06-02
15724,11175,12620,12549,17.38,23.08,2025-02-02
15725,7551,17998,11221,38.3,43.92,2025-02-12
15726,8854,14261,6843,21.98,22.72,2025-05-11
15727,930,18907,17871,28.76,47.12,2025-06-12
15728,388,10518,3985,19.19,23.99,2025-02-26
15729,835,19460,2549,23.76,48.56,2025-05-25
15730,13981,6839,17466,25.48,20.62,2025-02-08
15731,3241,16650,13445,36.19,17.64,2025-02-10
15732,11748,1820,15395,5.79,35.13,2025-05-25
15733,415,19749,10734,7.47,15.62,2025-05-28
15734,92,15945,12330,27.88,29.49,2025-04-16
15735,12301,19297,16574,35.91,7.52,2025-05-26
15736,14085,614,16828,23.46,46.18,2025-03-31
15737,8028,14736,7428,43.25,11.69,2025-03-13
15738,7949,1733,5589,37.52,37.02,2025-06-14
15739,6072,6453,817,26.22,16.52,2025-03-24
15740,9707,11199,19431,45.63,40.16,2025-01-16
15741,3835,506,1395,33.12,6.98,2025-04-15
15742,7691,10993,14334,32.45,49.07,2025-06-02
15743,1001,13189,2534,46.35,30.56,2025-03-31
15744,14704,18550,14502,30.28,39.29,2025-06-02
15745,5385,8111,10976,46.6,7.97,2025-05-15
15746,7696,12735,14241,8.87,40.14,2025-05-07
15747,7228,15889,3405,7.97,20.56,2025-02-02
15748,3717,11672,13387,36.03,6.61,2025-05-15
15749,11915,8545,3573,44.78,26.49,2025-04-03
15750,10317,1273,17476,41.82,13.59,2025-04-21
15751,823,16121,16526,6.75,33.21,2025-01-21
15752,14788,5384,1285,14.75,40.03,2025-02-15
15753,9079,8477,1095,39.29,12.71,2025-06-02
15754,11075,2122,11965,42.57,16.5,2025-03-26
15755,7161,546,9073,8.88,7.78,2025-04-13
15756,6943,1841,15301,33.37,49.43,2025-06-09
15757,2438,2609,19689,39.7,25.47,2025-01-31
15758,8377,5676,14584,48.74,13.16,2025-06-07
15759,2066,10519,17194,39.5,34.99,2025-06-27
15760,2841,687,583,49.48,39.94,2025-01-12
15761,11935,15294,3120,21.23,25.33,2025-06-06
15762,6896,4488,19840,34.08,22.55,2025-03-13
15763,12354,13185,3540,47.55,25.9,2025-05-10
15764,2995,5759,15562,10.27,48.63,2025-03-14
15765,7842,2875,12124,8.03,11.02,2025-06-09
15766,14831,6406,6203,36.76,40.72,2025-02-19
15767,14926,2834,7861,18.23,12.3,2025-01-13
15768,6568,489,938,41.39,18.41,2025-04-12
15769,201,10248,2135,25.31,19.07,2025-03-28
15770,1372,13339,13119,7.48,11.08,2025-03-06
15771,5097,2286,12976,41.78,31.61,2025-03-21
15772,10010,13974,6102,28.78,5.26,2025-03-17
15773,7784,8250,7517,30.67,11.63,2025-03-19
15774,6466,1442,12083,49.38,37.88,2025-02-02
15775,14888,17760,3465,20.05,25.42,2025-04-08
15776,14156,7507,5033,28.74,45.23,2025-06-09
15777,12788,8762,3534,31.8,34.33,2025-03-24
15778,13495,1680,8933,20.42,40.68,2025-03-04
15779,2694,12646,13611,34.76,21.75,2025-06-19
15780,13537,297,8638,21.39,32.37,2025-05-13
15781,4405,16603,13181,24.29,8.81,2025-01-20
15782,5995,11301,15539,11.25,43.96,2025-03-30
15783,2025,11644,2435,43.7,26.35,2025-06-17
15784,14553,19605,3067,43.04,49.85,2025-01-25
15785,11653,4373,2539,36.3,36.65,2025-05-08
15786,6706,11563,19794,31.19,31.36,2025-02-14
15787,740,18072,16162,24.12,38.29,2025-03-13
15788,9373,11636,7758,42.68,9.09,2025-04-28
15789,3345,14610,5322,15.34,49.16,2025-04-18
15790,10200,11841,6018,13.19,39.37,2025-02-16
15791,1856,18096,4164,35.87,49.55,2025-02-16
15792,12793,7634,5742,12.63,25.26,2025-04-10
15793,5329,11526,5896,6.96,23.26,2025-01-01
15794,12991,12095,3555,23.73,37.99,2025-06-27
15795,9387,18188,6125,9.22,7.02,2025-04-22
15796,9719,13137,2497,18.91,15.92,2025-04-09
15797,1864,4872,13104,49.32,23.77,2025-05-29
15798,11128,12479,5309,21.41,22.01,2025-01-13
15799,7768,9249,15423,46.56,49.24,2025-03-06
15800,10432,7218,16603,27.25,42.13,2025-06-09
15801,4399,128,11314,34.56,32.34,2025-01-26
15802,4846,7245,14985,38.68,18.52,2025-02-19
15803,14348,11986,9140,25.12,47.8,2025-06-16
15804,1605,6560,9693,34.2,11.23,2025-04-26
15805,10260,5811,10037,5.73,5.64,2025-03-23
15806,10604,6686,17149,28.78,21.35,2025-05-25
15807,9720,5272,751,43.06,38.86,2025-03-15
15808,4467,18379,1517,39.05,46.93,2025-01-25
15809,7511,10868,5586,42.63,21.47,2025-05-22
15810,10932,10705,1546,10.67,13.6,2025-06-18
15811,7818,12639,5521,12.12,43.34,2025-05-02
15812,9691,18392,3359,12.43,15.27,2025-02-18
15813,83,151,4706,22.59,32.31,2025-06-20
15814,9403,13125,3635,34.49,27.33,2025-06-17
15815,8979,19165,7980,25.54,34.73,2025-06-30
15816,3578,7103,5839,48.97,27.55,2025-01-15
15817,781,15110,328,42.88,41.35,2025-01-03
15818,4602,878,13304,11.41,23.24,2025-01-12
15819,2187,4332,9836,33.24,49.43,2025-04-13
15820,8311,10634,6057,28.79,31.26,2025-01-23
15821,11157,18122,13332,40.26,24.59,2025-01-07
15822,14478,4812,13372,43.07,17.89,2025-04-11
15823,1007,15283,18718,7.41,42.39,2025-06-18
15824,2003,13569,2929,10.35,37.74,2025-03-14
15825,11359,6062,2409,27.8,9.13,2025-04-14
15826,2176,1392,364,10.43,15.3,2025-05-14
15827,6176,7731,5898,12.8,30.29,2025-05-08
15828,9041,6559,1475,30.3,38.56,2025-04-19
15829,6715,2792,17173,49.94,29.8,2025-06-23
15830,2181,16109,14858,38.17,6.9,2025-04-03
15831,5233,13195,15527,47.64,14.12,2025-03-03
15832,10941,4964,4114,17.57,29.08,2025-06-15
15833,9179,6496,13479,8.54,38.31,2025-03-28
15834,6475,7577,14362,18.83,19.34,2025-05-03
15835,6119,10369,15869,10.22,21.19,2025-06-19
15836,14546,12131,8602,19.5,41.67,2025-05-28
15837,1962,16296,14759,12.6,24.35,2025-06-11
15838,378,870,12188,39.84,25.09,2025-03-17
15839,12974,11037,3176,26.26,45.75,2025-01-16
15840,6149,15520,17637,9.77,22.5,2025-01-03
15841,3887,14789,5828,13.05,20.05,2025-03-03
15842,1378,3171,7650,44.85,7.23,2025-04-06
15843,8624,2810,17142,46.67,43.58,2025-01-13
15844,1064,12284,2005,49.46,45.9,2025-01-14
15845,8996,10349,7757,27.22,32.6,2025-05-31
15846,5448,688,9747,48.84,43.11,2025-05-02
15847,7147,16306,11578,19.3,37.97,2025-06-27
15848,12984,8499,2426,49.76,21.98,2025-02-04
15849,10064,12151,4819,46.97,31.9,2025-03-30
15850,10646,15523,14573,27.27,9.04,2025-06-21
15851,12428,4607,16221,27.75,34.62,2025-02-16
15852,5083,19992,15957,14.82,36.42,2025-04-26
15853,11587,902,4420,8.15,49.71,2025-05-30
15854,11061,11892,17040,19.7,49.28,2025-06-30
15855,1523,10215,3691,30.17,30.16,2025-01-08
15856,13179,3083,4110,30.04,29.13,2025-05-19
15857,11045,6959,9129,33.59,13.33,2025-06-24
15858,13629,12632,17124,13.19,49.26,2025-04-08
15859,5852,7623,13525,24.11,29.02,2025-01-16
15860,8065,16845,10415,11.73,18.32,2025-02-06
15861,8479,12308,7371,40.5,42.2,2025-01-12
15862,2398,15145,12856,32.53,27.97,2025-06-19
15863,2890,4910,4896,18.69,32.82,2025-04-07
15864,4929,16881,13977,24.11,14.02,2025-04-19
15865,4367,19708,14922,10.1,27.68,2025-01-11
15866,8763,7612,152,8.4,25.45,2025-04-12
15867,7394,11850,9969,15.97,6.13,2025-02-06
15868,5195,3749,14404,43.83,30.35,2025-01-13
15869,1730,14451,5622,47.28,8.75,2025-02-20
15870,14996,5141,12509,19.7,12.01,2025-04-18
15871,2062,9903,8766,7.84,43.22,2025-05-01
15872,321,4807,11450,30.04,35.47,2025-04-11
15873,517,13701,18531,30.01,9.58,2025-06-08
15874,3383,11427,17421,5.81,27.62,2025-02-13
15875,11979,13598,13708,42.66,40.25,2025-03-05
15876,7998,17630,17486,40.29,35.73,2025-05-19
15877,14899,6591,14569,10.24,10.79,2025-01-10
15878,14087,5551,19160,15.84,11.93,2025-05-05
15879,7247,17864,7177,16.64,24.93,2025-02-13
15880,4615,15824,1922,40.98,27.4,2025-02-21
15881,14889,15042,10284,35.07,7.32,2025-02-20
15882,4853,6482,10691,49.34,25.72,2025-05-02
15883,7632,1097,18884,46.39,32.74,2025-04-30
15884,14684,3363,10662,15.64,14.28,2025-05-25
15885,7169,9446,14652,32.14,6.57,2025-02-13
15886,12361,11931,9162,35.17,23.45,2025-01-28
15887,13136,16629,10328,11.86,34.38,2025-01-09
15888,3490,4479,17277,23.43,28.12,2025-04-21
15889,11186,19384,13272,35.84,28.66,2025-01-21
15890,5118,690,1607,22.83,47.16,2025-06-27
15891,13187,3168,12654,32.12,41.26,2025-06-18
15892,8702,10947,17083,24.49,31.88,2025-06-21
15893,275,11703,11146,48.94,8.11,2025-01-16
15894,9316,8860,15646,45.31,22.9,2025-05-05
15895,3344,19614,3778,23.12,17.49,2025-05-25
15896,8760,12294,9042,47.14,44.44,2025-03-19
15897,9750,4654,7745,39.14,44.78,2025-06-16
15898,350,454,17197,29.48,47.4,2025-01-02
15899,14291,19096,8292,10.84,37.63,2025-03-02
15900,9802,5947,17445,11.95,5.61,2025-04-24
15901,1905,4216,19607,23.49,29.37,2025-06-07
15902,7283,4398,18539,14.73,37.62,2025-05-25
15903,11185,6718,14136,18.39,15.54,2025-04-02
15904,66,10362,13262,31.41,47.95,2025-01-28
15905,12643,8047,15783,48.61,6.89,2025-06-30
15906,14244,17041,12544,16.1,26.36,2025-03-08
15907,255,8431,1744,18.53,22.54,2025-05-31
15908,12059,16170,4083,23.51,30.86,2025-05-31
15909,12884,5066,11472,17.64,14.79,2025-01-10
15910,808,6497,7422,25.04,6.66,2025-03-17
15911,11455,4825,18277,20.39,37.46,2025-02-16
15912,1420,18452,10598,42.23,10.64,2025-02-06
15913,1857,12560,8319,37.94,44.71,2025-06-06
15914,3511,9205,7686,20.15,28.55,2025-04-24
15915,7008,18835,5222,30.99,40.74,2025-02-06
15916,13281,12745,19593,7.99,7.02,2025-03-24
15917,14938,15655,15604,37.97,48.61,2025-05-20
15918,3042,1339,15203,24.11,24.01,2025-06-12
15919,2706,16678,19232,49.94,30.5,2025-03-07
15920,2904,15465,3472,7.65,8.81,2025-01-18
15921,5412,6,5754,23.18,47.12,2025-03-20
15922,5288,10103,19542,46.69,21.61,2025-03-22
15923,9943,18740,6845,32.31,23.2,2025-06-14
15924,8285,9652,17023,38.58,31.74,2025-02-09
15925,3642,790,14022,28.09,19.48,2025-05-16
15926,6773,458,1002,17.39,41.47,2025-04-05
15927,10024,13589,2158,21.3,48.99,2025-06-14
15928,6853,2344,18842,30.84,22.19,2025-06-21
15929,5817,6176,13304,35.2,35.79,2025-06-11
15930,7473,6688,10280,16.91,15.52,2025-05-07
15931,10002,15002,19405,10.93,38.28,2025-05-23
15932,13281,3799,4005,24.84,14.99,2025-02-20
15933,4877,10841,15021,40.83,18.06,2025-01-23
15934,9351,389,19505,6.91,49.86,2025-06-04
15935,7881,16820,15303,32.4,32.96,2025-05-26
15936,6026,8990,7759,25.05,26.32,2025-02-02
15937,462,18963,17051,37.61,35.99,2025-05-02
15938,13090,4182,98,29.89,30.57,2025-05-17
15939,313,2027,19167,35.18,16.66,2025-05-12
15940,6383,3630,15160,15.18,22.95,2025-06-25
15941,1521,14260,317,25.11,23.8,2025-05-12
15942,8747,12496,13022,20.77,47.38,2025-04-21
15943,2448,805,10345,43.01,31.34,2025-01-24
15944,13944,9960,1678,30.16,35.21,2025-04-03
15945,3380,11081,5315,29.79,42.99,2025-05-19
15946,12855,1499,18918,29.41,35.17,2025-06-07
15947,4498,5367,11660,31.65,46.04,2025-02-10
15948,8358,947,7742,19.54,19.26,2025-05-31
15949,3915,4395,8961,16.67,15.44,2025-04-26
15950,1609,8205,8355,15.67,7.12,2025-05-27
15951,6426,11437,11230,36.03,5.12,2025-06-30
15952,8588,17712,12875,17.3,44.83,2025-02-01
15953,7481,15229,18864,47.62,12.88,2025-01-12
15954,3787,11083,4186,28.89,49.01,2025-02-04
15955,4465,9462,13034,25.1,37.58,2025-05-28
15956,13410,11316,14074,7.84,41.77,2025-06-06
15957,9284,4049,1134,19.11,13.04,2025-06-17
15958,11358,660,16305,44.73,24.49,2025-02-19
15959,12315,19927,18886,28.95,49.54,2025-02-24
15960,1624,1713,2337,49.12,45.18,2025-01-07
15961,11409,3485,16584,44.03,22.9,2025-06-08
15962,3410,10330,16799,49.91,37.89,2025-04-12
15963,13109,5034,16959,37.83,27.03,2025-01-21
15964,3770,5097,15736,13.04,8.46,2025-01-20
15965,1413,6594,9348,21.7,11.43,2025-02-16
15966,9630,1892,10096,28.94,41.37,2025-06-01
15967,10355,5530,16533,7.7,11.57,2025-04-02
15968,6584,4036,1137,48.19,30.05,2025-05-10
15969,2855,4940,3365,5.92,26.38,2025-05-07
15970,8457,7612,18318,25.43,16.49,2025-04-08
15971,8862,3083,8831,32.86,10.75,2025-02-12
15972,2948,12545,9312,49.23,14.75,2025-01-25
15973,3751,6698,19215,21.72,34.55,2025-06-07
15974,13067,2467,5355,12.17,9.24,2025-04-11
15975,10820,3031,9990,44.13,8.61,2025-04-10
15976,9645,17324,17917,46.7,45.95,2025-01-27
15977,3918,4699,12623,47.74,17.98,2025-05-16
15978,10805,6393,5122,8.45,23.11,2025-04-01
15979,5892,9007,15622,9.42,20.14,2025-04-23
15980,13536,14426,9488,18.47,37.38,2025-04-19
15981,3531,17378,17873,36.38,6.29,2025-05-14
15982,13503,19520,12222,16.3,48.86,2025-02-08
15983,1482,18494,79,44.22,35.84,2025-05-16
15984,3159,4803,9115,46.04,44.89,2025-04-30
15985,6502,13054,9593,7.79,33.57,2025-06-11
15986,11306,9131,15413,28.9,18.18,2025-02-08
15987,578,1180,16900,8.07,10.2,2025-04-17
15988,4713,7966,18018,48.96,20.87,2025-06-13
15989,2347,4984,1535,26.1,15.47,2025-06-23
15990,12410,8390,13339,31.67,41.37,2025-06-03
15991,2199,17166,19697,42.07,15.99,2025-04-11
15992,13850,3930,9620,40.83,19.83,2025-01-08
15993,6440,3390,15805,11.84,9.24,2025-05-30
15994,2799,16433,2736,34.18,25.35,2025-04-30
15995,6386,15192,10590,20.11,21.65,2025-04-07
15996,3622,7021,8608,48.84,18.21,2025-03-23
15997,12761,10990,14403,45.11,41.12,2025-05-27
15998,7699,6331,13008,14.2,19.2,2025-06-06
15999,10180,16550,5584,48.03,36.05,2025-03-05
16000,10962,9119,8102,9.06,46.82,2025-01-10
16001,14772,4785,2423,17.22,39.01,2025-01-14
16002,10098,18858,1588,42.65,23.02,2025-05-25
16003,347,14629,15028,43.38,26.83,2025-03-14
16004,2517,10677,18313,15.08,33.47,2025-05-02
16005,7161,3733,917,25.4,35.33,2025-06-09
16006,6770,18594,12732,10.7,35.48,2025-03-31
16007,12885,6764,5230,37.0,16.68,2025-04-17
16008,8718,9578,11211,14.68,19.46,2025-01-05
16009,9767,1328,17549,7.94,39.28,2025-06-23
16010,4350,6114,10343,26.56,15.56,2025-06-04
16011,8228,17584,4910,38.85,29.92,2025-01-21
16012,9547,16679,7447,23.97,22.19,2025-05-20
16013,8663,1958,1440,39.45,41.36,2025-04-23
16014,9794,13407,16882,21.61,27.92,2025-02-24
16015,4786,1714,13499,32.09,7.33,2025-01-14
16016,3304,12347,2101,34.87,41.63,2025-03-11
16017,1093,15203,4447,15.98,20.52,2025-01-17
16018,7642,4653,15100,12.28,31.77,2025-02-21
16019,13129,2606,17451,11.94,13.62,2025-03-02
16020,1548,13436,2768,48.33,46.9,2025-01-04
16021,9491,552,14931,46.83,43.45,2025-06-09
16022,8374,18175,8432,43.99,7.63,2025-04-08
16023,11784,3774,15218,26.08,13.64,2025-06-29
16024,2641,668,13916,36.55,41.24,2025-06-19
16025,3674,18914,11718,7.37,36.73,2025-02-23
16026,11317,13345,15966,49.07,17.31,2025-01-30
16027,7489,8488,17331,45.33,33.37,2025-03-23
16028,4230,11608,19128,47.27,47.27,2025-04-20
16029,2980,18574,18763,31.1,18.27,2025-06-28
16030,2777,1927,1903,17.07,16.5,2025-04-04
16031,4752,645,17092,44.84,19.2,2025-03-07
16032,7715,17058,13164,17.54,23.59,2025-01-18
16033,10160,17707,6019,49.21,40.59,2025-04-22
16034,6751,887,479,33.8,28.64,2025-06-28
16035,7179,1402,16953,28.14,18.64,2025-01-29
16036,2103,18521,5589,7.47,34.21,2025-06-24
16037,9240,16630,3998,49.17,20.28,2025-04-28
16038,10178,9290,18974,10.13,21.39,2025-05-14
16039,10050,6575,3024,46.67,44.77,2025-06-29
16040,3803,16956,3481,47.96,38.04,2025-06-24
16041,1963,13522,2296,13.59,24.23,2025-05-09
16042,6123,13598,10074,27.9,34.65,2025-03-02
16043,13996,5730,10424,44.03,23.7,2025-04-27
16044,10262,6817,17058,33.61,17.64,2025-04-06
16045,12085,16905,4925,25.24,46.2,2025-05-06
16046,13719,1500,8757,15.05,17.55,2025-02-15
16047,1651,1129,8140,38.4,29.44,2025-05-18
16048,8207,19688,7126,29.11,45.31,2025-06-06
16049,6276,12912,9190,11.44,31.61,2025-02-27
16050,12828,19998,2043,26.21,49.82,2025-02-28
16051,10033,5467,19937,5.41,32.96,2025-01-18
16052,13428,675,17535,38.77,33.39,2025-03-29
16053,5112,18901,16023,9.86,10.23,2025-01-11
16054,5677,18011,2322,18.66,11.11,2025-05-12
16055,4091,4541,11912,11.52,32.05,2025-04-26
16056,9995,14246,15580,44.96,17.27,2025-02-26
16057,8976,10107,2910,42.98,5.77,2025-06-13
16058,10981,2843,13911,12.98,12.88,2025-01-02
16059,7559,16486,498,9.67,23.99,2025-05-19
16060,14579,6871,1037,35.15,32.0,2025-01-25
16061,10558,19315,19659,42.8,46.66,2025-06-06
16062,1809,3313,1146,17.94,45.08,2025-01-08
16063,5997,15111,7093,18.54,41.07,2025-03-19
16064,7428,11612,11606,33.85,17.12,2025-05-05
16065,13765,3479,2091,14.87,42.39,2025-05-18
16066,14997,12241,5720,42.0,20.22,2025-01-10
16067,10610,9520,5732,24.57,7.67,2025-01-24
16068,2094,1782,445,9.62,25.17,2025-02-19
16069,1368,16442,14160,19.32,14.17,2025-04-24
16070,470,12196,18608,12.16,8.63,2025-05-02
16071,14909,13453,6033,35.21,39.79,2025-05-15
16072,14554,6530,15964,45.92,26.35,2025-05-13
16073,9302,11856,18521,41.0,14.54,2025-06-09
16074,7216,5352,433,49.9,34.63,2025-06-17
16075,3695,6701,19048,23.25,6.09,2025-01-16
16076,9734,5425,19863,15.38,32.72,2025-04-21
16077,6253,18259,4437,28.05,5.35,2025-02-02
16078,5608,3440,8030,36.86,14.58,2025-02-05
16079,3339,8057,4581,19.73,23.05,2025-06-29
16080,3570,1984,3306,16.89,37.74,2025-03-12
16081,1852,18111,19424,31.85,17.86,2025-01-06
16082,14437,11188,3437,42.49,7.61,2025-01-05
16083,7021,10388,14366,9.85,15.57,2025-01-30
16084,1059,9907,3518,22.76,10.0,2025-03-15
16085,4927,7161,7749,31.3,12.52,2025-03-13
16086,9384,17967,12843,28.54,17.68,2025-05-03
16087,7484,11851,19510,20.73,23.23,2025-04-18
16088,14537,12523,18665,17.39,12.29,2025-06-10
16089,5344,4236,5435,42.53,32.55,2025-06-24
16090,11302,341,17060,13.04,26.58,2025-03-06
16091,3786,14465,2367,44.84,10.85,2025-06-23
16092,13252,15197,1705,42.59,7.0,2025-03-15
16093,10167,18813,10244,31.59,17.28,2025-05-30
16094,14494,12744,3555,26.21,37.88,2025-01-28
16095,7322,2368,1878,49.09,37.09,2025-05-03
16096,6084,14708,17223,37.9,15.9,2025-03-29
16097,7040,8124,9736,45.05,30.23,2025-01-13
16098,7885,292,4686,48.23,11.3,2025-06-20
16099,7895,4700,71,44.32,15.16,2025-03-07
16100,8112,9005,4240,11.7,47.62,2025-02-24
16101,2363,19168,12261,14.54,44.89,2025-02-09
16102,1110,867,1984,44.4,20.72,2025-04-04
16103,12632,1064,12952,39.63,27.88,2025-06-04
16104,11909,5725,2386,34.36,10.86,2025-05-24
16105,10307,13815,9310,19.36,28.47,2025-02-15
16106,14714,7747,9630,22.6,17.73,2025-05-11
16107,9916,7439,19582,21.62,10.39,2025-06-22
16108,3875,16811,2949,15.58,9.46,2025-01-03
16109,13046,641,4339,9.5,13.83,2025-03-14
16110,2662,493,3619,31.1,30.6,2025-04-24
16111,4534,10279,19841,24.08,17.65,2025-06-15
16112,11150,1937,12945,41.89,30.53,2025-05-13
16113,6722,5518,2194,27.07,31.55,2025-06-19
16114,14386,7868,8781,13.73,48.67,2025-04-07
16115,2076,13721,739,35.46,27.87,2025-03-12
16116,8251,9546,16332,9.61,33.83,2025-05-18
16117,7491,11929,4387,14.67,47.18,2025-02-23
16118,10409,5243,8707,29.52,33.59,2025-06-01
16119,6462,8835,8129,27.39,32.45,2025-02-19
16120,14841,5245,15793,42.17,43.5,2025-03-15
16121,12433,5456,18946,18.86,33.01,2025-01-11
16122,10987,8853,5156,49.37,42.29,2025-05-04
16123,12250,2760,11444,48.07,42.4,2025-05-28
16124,7520,19281,14626,30.55,47.01,2025-04-08
16125,2894,15770,8732,35.52,20.31,2025-03-02
16126,14419,12635,13522,18.61,8.44,2025-06-15
16127,1440,12340,16597,6.28,12.47,2025-06-28
16128,4577,11046,15248,30.29,34.83,2025-05-07
16129,10261,6209,911,43.61,17.38,2025-05-30
16130,13845,5440,16934,35.52,42.04,2025-06-10
16131,7886,1607,2726,6.99,8.3,2025-06-05
16132,6637,14020,19084,33.44,43.11,2025-02-13
16133,11986,19775,10223,21.97,24.71,2025-06-30
16134,12488,8630,19178,34.25,34.58,2025-01-29
16135,1910,7538,4601,39.12,33.87,2025-06-29
16136,2342,11983,19700,12.23,20.9,2025-05-28
16137,12475,9717,13427,19.05,18.7,2025-04-14
16138,1747,2904,7620,38.97,39.65,2025-04-05
16139,1757,11339,4841,17.03,9.58,2025-01-06
16140,14188,14016,8682,41.29,39.8,2025-01-28
16141,7564,4577,11556,37.74,40.77,2025-04-12
16142,992,9039,8626,11.96,32.48,2025-01-22
16143,3416,12886,10861,45.17,49.32,2025-01-25
16144,6880,18854,593,41.3,30.32,2025-06-05
16145,10375,11617,14514,27.59,16.28,2025-05-21
16146,2427,5559,3353,7.78,17.76,2025-02-17
16147,11153,12838,11429,27.8,38.19,2025-02-23
16148,8120,6657,10442,33.49,27.97,2025-03-24
16149,6214,16586,11999,38.35,16.44,2025-02-01
16150,14170,9782,11746,27.56,39.07,2025-06-05
16151,4445,16130,9799,28.94,36.37,2025-06-15
16152,10960,9262,13378,44.23,40.78,2025-03-15
16153,12210,196,5159,39.52,19.14,2025-03-01
16154,4327,7596,10088,28.63,22.76,2025-01-27
16155,5042,9372,3625,10.76,21.29,2025-02-24
16156,5597,7773,10099,36.25,15.52,2025-02-07
16157,986,2647,3970,37.46,48.95,2025-05-16
16158,9085,11622,8098,38.98,46.46,2025-02-27
16159,5149,3694,16509,39.09,6.24,2025-05-26
16160,200,5841,7126,33.99,39.08,2025-03-21
16161,8597,15879,15210,36.8,27.67,2025-01-28
16162,232,12795,12169,44.5,19.35,2025-03-05
16163,2208,2757,10133,9.55,28.6,2025-03-02
16164,14342,1849,8631,39.42,31.98,2025-04-25
16165,1307,17759,12961,15.6,49.16,2025-06-30
16166,5791,5449,4643,10.63,22.92,2025-02-09
16167,12746,744,7625,43.63,18.57,2025-06-12
16168,1529,17747,8108,6.07,6.92,2025-04-12
16169,1801,3660,15400,30.21,13.23,2025-01-23
16170,3098,15654,13761,37.84,39.97,2025-01-16
16171,3366,3338,9669,20.31,28.76,2025-02-27
